Date,Home,Away,FTHG,FTAG,1 goal,2 goal,3 goal,4 goal,5 goal,6 goal,7 goal,8 goal,9 goal,10 goal,11 goal,12 goal
2012-04-09,Tottenham Hotspur,Norwich City,1,2,"(13, 1, 'Anthony Pilkington')","(33, 0, 'Jermain Defoe')","(66, 1, 'Elliott Bennett')",,,,,,,,,
2012-04-10,Blackburn Rovers,Liverpool,2,3,"(13, 1, 'Maxi Rodriguez')","(16, 1, 'Maxi Rodriguez')","(36, 0, 'Ayegbeni Yakubu')","(61, 0, 'Ayegbeni Yakubu')","(90, 1, 'Andy Carroll')",,,,,,,
2012-04-11,Manchester City,West Bromwich Albion,4,0,"(6, 0, 'Sergio Aguero')","(54, 0, 'Sergio Aguero')","(61, 0, 'Carlos Tevez')","(64, 0, 'David Silva')",,,,,,,,
2012-04-11,Queens Park Rangers,Swansea City,3,0,"(45, 0, 'Joey Barton')","(55, 0, 'Jamie Mackie')","(67, 0, 'Akos Buzsaky')",,,,,,,,,
2012-04-11,Wigan Athletic,Manchester United,1,0,"(50, 0, 'Shaun Maloney')",,,,,,,,,,,
2012-04-11,Wolverhampton Wanderers,Arsenal,0,3,"(9, 1, 'Robin Van Persie')","(11, 1, 'Theo Walcott')","(69, 1, 'Yossi Benayoun')",,,,,,,,,
2012-04-14,Norwich City,Manchester City,1,6,"(18, 1, 'Carlos Tevez')","(27, 1, 'Sergio Aguero')","(51, 0, 'Drew Surman')","(73, 1, 'Carlos Tevez')","(75, 1, 'Sergio Aguero')","(80, 1, 'Carlos Tevez')","(90, 1, 'Adam Johnson')",,,,,
2012-04-14,Sunderland,Wolverhampton Wanderers,0,0,,,,,,,,,,,,
2012-04-14,Swansea City,Blackburn Rovers,3,0,"(37, 0, 'Gylfi Sigurdsson')","(43, 0, 'Nathan Dyer')","(63, 0, 'Scott Dann')",,,,,,,,,
2012-04-14,West Bromwich Albion,Queens Park Rangers,1,0,"(22, 0, 'Graeme Dorrans')",,,,,,,,,,,
2012-04-15,Manchester United,Aston Villa,4,0,"(7, 0, 'Wayne Rooney')","(43, 0, 'Danny Welbeck')","(73, 0, 'Wayne Rooney')","(90, 0, ' Nani')",,,,,,,,
2012-04-16,Arsenal,Wigan Athletic,1,2,"(7, 1, 'Franco Di Santo')","(8, 1, 'Jordi Gomez')","(21, 0, 'Thomas Vermaelen')",,,,,,,,,
2012-04-21,Arsenal,Chelsea,0,0,,,,,,,,,,,,
2012-04-21,Aston Villa,Sunderland,0,0,,,,,,,,,,,,
2012-04-21,Blackburn Rovers,Norwich City,2,0,"(41, 0, 'Mauro Formica')","(49, 0, 'Junior Hoilett')",,,,,,,,,,
2012-04-21,Bolton Wanderers,Swansea City,1,1,"(6, 1, 'Scott Sinclair')","(14, 0, 'Chris Eagles')",,,,,,,,,,
2012-04-21,Fulham,Wigan Athletic,2,1,"(57, 1, 'Emmerson Boyce')","(58, 0, 'Pavel Pogrebnyak')","(89, 0, 'Philippe Senderos')",,,,,,,,,
2012-04-21,Newcastle United,Stoke City,3,0,"(14, 0, 'Yohan Cabaye')","(18, 0, 'Papiss Cisse')","(57, 0, 'Yohan Cabaye')",,,,,,,,,
2012-04-21,Queens Park Rangers,Tottenham Hotspur,1,0,"(24, 0, 'Adel Taarabt')",,,,,,,,,,,
2012-04-22,Liverpool,West Bromwich Albion,0,1,"(75, 1, 'Peter Odemwingie')",,,,,,,,,,,
2012-04-22,Manchester United,Everton,4,4,"(33, 1, 'Nikica Jelavic')","(41, 0, 'Wayne Rooney')","(57, 0, 'Danny Welbeck')","(60, 0, ' Nani')","(67, 1, 'Marouane Fellaini')","(69, 0, 'Wayne Rooney')","(83, 1, 'Nikica Jelavic')","(85, 1, 'Steven Pienaar')",,,,
2012-04-22,Wolverhampton Wanderers,Manchester City,0,2,"(27, 1, 'Sergio Aguero')","(74, 1, 'Samir Nasri')",,,,,,,,,,
2012-04-24,Aston Villa,Bolton Wanderers,1,2,"(61, 0, 'Stephen Warnock')","(62, 1, 'Martin Petrov')","(63, 1, ""David N'Gog"")",,,,,,,,,
2012-04-28,Everton,Fulham,4,0,"(7, 0, 'Nikica Jelavic')","(16, 0, 'Marouane Fellaini')","(40, 0, 'Nikica Jelavic')","(60, 0, 'Tim Cahill')",,,,,,,,
2012-04-28,Norwich City,Liverpool,0,3,"(24, 1, 'Luis Suarez')","(28, 1, 'Luis Suarez')","(82, 1, 'Luis Suarez')",,,,,,,,,
2012-04-28,Stoke City,Arsenal,1,1,"(9, 0, 'Peter Crouch')","(15, 1, 'Robin Van Persie')",,,,,,,,,,
2012-04-28,Sunderland,Bolton Wanderers,2,2,"(26, 1, 'Kevin Davies')","(36, 0, 'Nicklas Bendtner')","(55, 0, 'James McClean')","(70, 1, 'Kevin Davies')",,,,,,,,
2012-04-28,Swansea City,Wolverhampton Wanderers,4,4,"(1, 0, 'Andrea Orlandi')","(4, 0, 'Joe Allen')","(15, 0, 'Nathan Dyer')","(28, 1, 'Steven Fletcher')","(31, 0, 'Danny Graham')","(33, 1, 'Matt Jarvis')","(54, 1, 'David Edwards')","(69, 1, 'Matt Jarvis')",,,,
2012-04-28,West Bromwich Albion,Aston Villa,0,0,,,,,,,,,,,,
2012-04-28,Wigan Athletic,Newcastle United,4,0,"(13, 0, 'Victor Moses')","(15, 0, 'Victor Moses')","(36, 0, 'Shaun Maloney')","(45, 0, 'Franco Di Santo')",,,,,,,,
2012-04-29,Chelsea,Queens Park Rangers,6,1,"(1, 0, 'Daniel Sturridge')","(13, 0, 'John Terry')","(19, 0, 'Fernando Torres')","(25, 0, 'Fernando Torres')","(64, 0, 'Fernando Torres')","(80, 0, 'Florent Malouda')","(84, 1, 'Djibril Cisse')",,,,,
2012-04-29,Tottenham Hotspur,Blackburn Rovers,2,0,"(22, 0, 'Rafael van der Vaart')","(75, 0, 'Kyle Walker')",,,,,,,,,,
2012-04-30,Manchester City,Manchester United,1,0,"(45, 0, 'Vincent Kompany')",,,,,,,,,,,
2012-05-01,Liverpool,Fulham,0,1,"(5, 1, 'Martin Skrtel')",,,,,,,,,,,
2012-05-01,Stoke City,Everton,1,1,"(44, 1, 'Peter Crouch')","(69, 0, 'Cameron Jerome')",,,,,,,,,,
2012-05-02,Bolton Wanderers,Tottenham Hotspur,1,4,"(37, 1, 'Luka Modric')","(51, 0, 'Nigel Reo-Coker')","(60, 1, 'Rafael van der Vaart')","(62, 1, 'Emmanuel Adebayor')","(69, 1, 'Emmanuel Adebayor')",,,,,,,
2012-05-02,Chelsea,Newcastle United,0,2,"(19, 1, 'Papiss Cisse')","(90, 1, 'Papiss Cisse')",,,,,,,,,,
2012-05-05,Arsenal,Norwich City,3,3,"(2, 0, 'Yossi Benayoun')","(12, 1, 'Wes Hoolahan')","(27, 1, 'Grant Holt')","(72, 0, 'Robin Van Persie')","(80, 0, 'Robin Van Persie')","(85, 1, 'Steve Morison')",,,,,,
2012-05-06,Aston Villa,Tottenham Hotspur,1,1,"(35, 0, 'Ciaran Clark')","(62, 1, 'Emmanuel Adebayor')",,,,,,,,,,
2012-05-06,Bolton Wanderers,West Bromwich Albion,2,2,"(24, 0, 'Martin Petrov')","(72, 0, 'Billy Jones')","(75, 1, 'Chris Brunt')","(90, 1, 'James Morrison')",,,,,,,,
2012-05-06,Fulham,Sunderland,2,1,"(12, 0, 'Clint Dempsey')","(34, 1, 'Phil Bardsley')","(35, 0, 'Moussa Dembele')",,,,,,,,,
2012-05-06,Manchester United,Swansea City,2,0,"(28, 0, 'Paul Scholes')","(41, 0, 'Ashley Young')",,,,,,,,,,
2012-05-06,Newcastle United,Manchester City,0,2,"(70, 1, 'Yaya Toure')","(89, 1, 'Yaya Toure')",,,,,,,,,,
2012-05-06,Queens Park Rangers,Stoke City,1,0,"(89, 0, 'Djibril Cisse')",,,,,,,,,,,
2012-05-06,Wolverhampton Wanderers,Everton,0,0,,,,,,,,,,,,
2012-05-07,Blackburn Rovers,Wigan Athletic,0,1,"(87, 1, 'Antolin Alcaraz')",,,,,,,,,,,
2012-05-08,Liverpool,Chelsea,4,1,"(19, 0, 'Michael Essien')","(25, 0, 'Jordan Henderson')","(28, 0, 'Daniel Agger')","(50, 1, ' Ramires')","(61, 0, 'Jonjo Shelvey')",,,,,,,
2012-05-13,Chelsea,Blackburn Rovers,2,1,"(31, 0, 'John Terry')","(34, 0, ' Raul Meireles')","(60, 1, 'Ayegbeni Yakubu')",,,,,,,,,
2012-05-13,Everton,Newcastle United,3,1,"(16, 0, 'Steven Pienaar')","(27, 0, 'Nikica Jelavic')","(65, 0, 'Johnny Heitinga')","(73, 1, 'Tony Hibbert')",,,,,,,,
2012-05-13,Manchester City,Queens Park Rangers,3,2,"(39, 0, 'Pablo Zabaleta')","(48, 1, 'Djibril Cisse')","(66, 1, 'Jamie Mackie')","(90, 0, 'Sergio Aguero')","(90, 0, 'Edin Dzeko')",,,,,,,
2012-05-13,Norwich City,Aston Villa,2,0,"(8, 0, 'Grant Holt')","(21, 0, 'Simeon Jackson')",,,,,,,,,,
2012-05-13,Stoke City,Bolton Wanderers,2,2,"(13, 0, 'Jon Walters')","(39, 1, 'Mark Davies')","(45, 1, 'Kevin Davies')","(77, 0, 'Jon Walters')",,,,,,,,
2012-05-13,Sunderland,Manchester United,0,1,"(20, 1, 'Wayne Rooney')",,,,,,,,,,,
2012-05-13,Swansea City,Liverpool,1,0,"(86, 0, 'Danny Graham')",,,,,,,,,,,
2012-05-13,Tottenham Hotspur,Fulham,2,0,"(2, 0, 'Emmanuel Adebayor')","(63, 0, 'Jermain Defoe')",,,,,,,,,,
2012-05-13,West Bromwich Albion,Arsenal,2,3,"(4, 1, 'Yossi Benayoun')","(11, 0, 'Shane Long')","(15, 0, 'Graeme Dorrans')","(30, 1, ' Andre Santos')","(54, 1, 'Laurent Koscielny')",,,,,,,
2012-05-13,Wigan Athletic,Wolverhampton Wanderers,3,2,"(9, 1, 'Matt Jarvis')","(12, 0, 'Franco Di Santo')","(14, 0, 'Emmerson Boyce')","(79, 0, 'Emmerson Boyce')","(86, 1, 'Steven Fletcher')",,,,,,,
