Date,Home,Away,FTHG,FTAG,1 goal,2 goal,3 goal,4 goal,5 goal,6 goal,7 goal,8 goal,9 goal,10 goal,11 goal,12 goal
2011-04-20,Tottenham Hotspur,Arsenal,3,3,"(5, 1, 'Theo Walcott')","(7, 0, 'Rafael van der Vaart')","(12, 1, 'Samir Nasri')","(40, 1, 'Robin Van Persie')","(44, 0, 'Tom Huddlestone')","(70, 0, 'Rafael van der Vaart')",,,,,,
2011-04-23,Aston Villa,Stoke City,1,1,"(20, 1, 'Kenwyne Jones')","(43, 0, 'Darren Bent')",,,,,,,,,,
2011-04-23,Blackpool,Newcastle United,1,1,"(17, 1, 'Peter Lovenkrands')","(32, 0, 'DJ Campbell')",,,,,,,,,,
2011-04-23,Chelsea,West Ham United,3,0,"(44, 0, 'Frank Lampard')","(84, 0, 'Fernando Torres')","(90, 0, 'Florent Malouda')",,,,,,,,,
2011-04-23,Liverpool,Birmingham City,5,0,"(7, 0, 'Maxi Rodriguez')","(23, 0, 'Dirk Kuyt')","(66, 0, 'Maxi Rodriguez')","(73, 0, 'Maxi Rodriguez')","(86, 0, 'Joe Cole')",,,,,,,
2011-04-23,Manchester United,Everton,1,0,"(83, 0, 'Javier Hernandez')",,,,,,,,,,,
2011-04-23,Sunderland,Wigan Athletic,4,2,"(52, 1, 'Mohamed Diame')","(55, 0, 'Asamoah Gyan')","(66, 0, 'Jordan Henderson')","(73, 0, 'Stephane Sessegnon')","(77, 0, 'Jordan Henderson')","(90, 1, 'Franco Di Santo')",,,,,,
2011-04-23,Tottenham Hotspur,West Bromwich Albion,2,2,"(5, 1, 'Peter Odemwingie')","(27, 0, 'Roman Pavlyuchenko')","(66, 0, 'Jermain Defoe')","(81, 1, 'Simon Cox')",,,,,,,,
2011-04-23,Wolverhampton Wanderers,Fulham,1,1,"(22, 0, 'Steven Fletcher')","(80, 1, 'Andrew Johnson')",,,,,,,,,,
2011-04-24,Bolton Wanderers,Arsenal,2,1,"(38, 0, 'Daniel Sturridge')","(48, 1, 'Robin Van Persie')","(90, 0, 'Tamir Cohen')",,,,,,,,,
2011-04-25,Blackburn Rovers,Manchester City,0,1,"(75, 1, 'Edin Dzeko')",,,,,,,,,,,
2011-04-26,Stoke City,Wolverhampton Wanderers,3,0,"(16, 0, 'Kenwyne Jones')","(45, 0, 'Ryan Shawcross')","(51, 0, 'Jermaine Pennant')",,,,,,,,,
2011-04-27,Fulham,Bolton Wanderers,3,0,"(15, 0, 'Clint Dempsey')","(48, 0, 'Clint Dempsey')","(65, 0, 'Brede Hangeland')",,,,,,,,,
2011-04-30,Blackburn Rovers,Bolton Wanderers,1,0,"(20, 0, 'Martin Olsson')",,,,,,,,,,,
2011-04-30,Blackpool,Stoke City,0,0,,,,,,,,,,,,
2011-04-30,Chelsea,Tottenham Hotspur,2,1,"(19, 1, ' Sandro')","(45, 0, 'Frank Lampard')","(89, 0, 'Salomon Kalou')",,,,,,,,,
2011-04-30,Sunderland,Fulham,0,3,"(33, 1, 'Gael Kakuta')","(61, 1, 'Simon Davies')","(73, 1, 'Simon Davies')",,,,,,,,,
2011-04-30,West Bromwich Albion,Aston Villa,2,1,"(4, 1, 'Abdoulaye Meite')","(60, 0, 'Peter Odemwingie')","(84, 0, 'Youssef Mulumbu')",,,,,,,,,
2011-04-30,Wigan Athletic,Everton,1,1,"(21, 0, ""Charles N'Zogbia"")","(78, 1, 'Leighton Baines')",,,,,,,,,,
2011-05-01,Arsenal,Manchester United,1,0,"(56, 0, 'Aaron Ramsey')",,,,,,,,,,,
2011-05-01,Birmingham City,Wolverhampton Wanderers,1,1,"(7, 1, 'Steven Fletcher')","(27, 0, 'Seb Larsson')",,,,,,,,,,
2011-05-01,Liverpool,Newcastle United,3,0,"(10, 0, 'Maxi Rodriguez')","(59, 0, 'Dirk Kuyt')","(65, 0, 'Luis Suarez')",,,,,,,,,
2011-05-01,Manchester City,West Ham United,2,1,"(10, 0, 'Nigel De Jong')","(15, 0, 'Pablo Zabaleta')","(33, 1, 'Demba Ba')",,,,,,,,,
2011-05-07,Aston Villa,Wigan Athletic,1,1,"(10, 1, ""Charles N'Zogbia"")","(17, 0, 'Ashley Young')",,,,,,,,,,
2011-05-07,Bolton Wanderers,Sunderland,1,2,"(45, 1, 'Bolo Zenden')","(87, 0, 'Ivan Klasnic')","(90, 1, 'Sulley Muntari')",,,,,,,,,
2011-05-07,Everton,Manchester City,2,1,"(28, 1, 'Yaya Toure')","(65, 0, 'Sylvain Distin')","(72, 0, 'Leon Osman')",,,,,,,,,
2011-05-07,Newcastle United,Birmingham City,2,1,"(36, 0, 'Shola Ameobi')","(43, 0, 'Steven Taylor')","(45, 1, 'Lee Bowyer')",,,,,,,,,
2011-05-07,Tottenham Hotspur,Blackpool,1,1,"(76, 1, 'Charlie Adam')","(89, 0, 'Jermain Defoe')",,,,,,,,,,
2011-05-07,West Ham United,Blackburn Rovers,1,1,"(12, 1, 'Jason Roberts')","(78, 0, 'Thomas Hitzlsperger')",,,,,,,,,,
2011-05-08,Manchester United,Chelsea,2,1,"(1, 0, 'Javier Hernandez')","(23, 0, 'Nemanja Vidic')","(68, 1, 'Frank Lampard')",,,,,,,,,
2011-05-08,Stoke City,Arsenal,3,1,"(28, 0, 'Kenwyne Jones')","(40, 0, 'Jermaine Pennant')","(81, 1, 'Robin Van Persie')","(82, 0, 'Jon Walters')",,,,,,,,
2011-05-08,Wolverhampton Wanderers,West Bromwich Albion,3,1,"(15, 0, 'Steven Fletcher')","(28, 0, 'Adlene Guedioura')","(47, 0, 'Steven Fletcher')","(55, 1, 'Peter Odemwingie')",,,,,,,,
2011-05-09,Fulham,Liverpool,2,5,"(1, 1, 'Maxi Rodriguez')","(7, 1, 'Maxi Rodriguez')","(16, 1, 'Dirk Kuyt')","(57, 0, 'Moussa Dembele')","(70, 1, 'Maxi Rodriguez')","(75, 1, 'Luis Suarez')","(86, 0, 'Steve Sidwell')",,,,,
2011-05-10,Manchester City,Tottenham Hotspur,1,0,"(30, 0, 'Peter Crouch')",,,,,,,,,,,
2011-05-14,Blackburn Rovers,Manchester United,1,1,"(20, 0, 'Brett Emerton')","(73, 1, 'Wayne Rooney')",,,,,,,,,,
2011-05-14,Blackpool,Bolton Wanderers,4,3,"(6, 1, 'Kevin Davies')","(9, 0, 'DJ Campbell')","(19, 0, 'Jason Puncheon')","(24, 1, 'Matt Taylor')","(45, 0, 'DJ Campbell')","(53, 1, 'Daniel Sturridge')","(63, 0, 'Charlie Adam')",,,,,
2011-05-14,Sunderland,Wolverhampton Wanderers,1,3,"(22, 1, 'Jody Craddock')","(34, 0, 'Stephane Sessegnon')","(54, 1, 'Steven Fletcher')","(78, 1, 'George Elokobi')",,,,,,,,
2011-05-14,West Bromwich Albion,Everton,1,0,"(10, 0, 'Youssef Mulumbu')",,,,,,,,,,,
2011-05-15,Arsenal,Aston Villa,1,2,"(11, 1, 'Darren Bent')","(15, 1, 'Darren Bent')","(89, 0, 'Robin Van Persie')",,,,,,,,,
2011-05-15,Birmingham City,Fulham,0,2,"(5, 1, 'Brede Hangeland')","(49, 1, 'Brede Hangeland')",,,,,,,,,,
2011-05-15,Chelsea,Newcastle United,2,2,"(2, 0, 'Branislav Ivanovic')","(10, 1, 'Jonas Gutierrez')","(83, 0, ' Alex')","(90, 1, 'Steven Taylor')",,,,,,,,
2011-05-15,Liverpool,Tottenham Hotspur,0,2,"(9, 1, 'Rafael van der Vaart')","(56, 1, 'Luka Modric')",,,,,,,,,,
2011-05-15,Wigan Athletic,West Ham United,3,2,"(12, 1, 'Demba Ba')","(26, 1, 'Demba Ba')","(57, 0, ""Charles N'Zogbia"")","(68, 0, 'Conor Sammon')","(90, 0, ""Charles N'Zogbia"")",,,,,,,
2011-05-17,Manchester City,Stoke City,3,0,"(14, 0, 'Carlos Tevez')","(53, 0, 'Joleon Lescott')","(65, 0, 'Carlos Tevez')",,,,,,,,,
2011-05-22,Aston Villa,Liverpool,1,0,"(33, 0, 'Stewart Downing')",,,,,,,,,,,
2011-05-22,Bolton Wanderers,Manchester City,0,2,"(43, 1, 'Joleon Lescott')","(62, 1, 'Edin Dzeko')",,,,,,,,,,
2011-05-22,Everton,Chelsea,1,0,"(74, 0, 'Jermaine Beckford')",,,,,,,,,,,
2011-05-22,Fulham,Arsenal,2,2,"(26, 0, 'Steve Sidwell')","(29, 1, 'Robin Van Persie')","(57, 0, 'Bobby Zamora')","(89, 1, 'Theo Walcott')",,,,,,,,
2011-05-22,Manchester United,Blackpool,4,2,"(21, 0, 'PARK Ji-Sung')","(40, 1, 'Charlie Adam')","(57, 1, 'Gary Taylor-Fletcher')","(62, 0, ' Anderson')","(74, 0, 'Ian Evatt')","(81, 0, 'Michael Owen')",,,,,,
2011-05-22,Newcastle United,West Bromwich Albion,3,3,"(16, 0, 'Steven Taylor')","(39, 0, 'Peter Lovenkrands')","(47, 0, 'Jonas Olsson')","(62, 1, 'Somen Tchoyi')","(71, 1, 'Somen Tchoyi')","(90, 1, 'Somen Tchoyi')",,,,,,
2011-05-22,Stoke City,Wigan Athletic,0,1,"(78, 1, 'Hugo Rodallega')",,,,,,,,,,,
2011-05-22,Tottenham Hotspur,Birmingham City,2,1,"(49, 0, 'Roman Pavlyuchenko')","(79, 1, 'Craig Gardner')","(90, 0, 'Roman Pavlyuchenko')",,,,,,,,,
2011-05-22,West Ham United,Sunderland,0,3,"(17, 1, 'Bolo Zenden')","(51, 1, 'Stephane Sessegnon')","(90, 1, 'Cristian Riveros')",,,,,,,,,
2011-05-22,Wolverhampton Wanderers,Blackburn Rovers,2,3,"(22, 1, 'Jason Roberts')","(38, 1, 'Brett Emerton')","(45, 1, 'Junior Hoilett')","(73, 0, ""Jamie O'Hara"")","(87, 0, 'Stephen Hunt')",,,,,,,
